,Seniority,Time,Age,Records,Expenses,Income,Assets,Debt,Amount,Price,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1821,1,60,21,1,35,142.0,3500.0,0.0,1650,2151,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1822,11,60,30,1,35,53.0,875.0,325.0,750,850,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1823,13,24,32,1,75,305.0,8000.0,0.0,1400,2060,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1824,5,60,35,1,75,185.0,5000.0,1500.0,1350,1553,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1826,5,60,36,1,75,107.0,12000.0,2000.0,600,1735,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1827,11,60,38,1,60,153.0,3000.0,0.0,1650,1816,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1830,0,36,61,1,45,111.0,6000.0,0.0,750,857,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1833,25,36,49,1,60,125.0,5000.0,0.0,400,1062,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1834,3,60,23,1,35,110.0,8000.0,2000.0,1550,1750,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1836,2,36,25,1,35,80.0,0.0,0.0,600,1104,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1837,23,24,57,1,45,93.0,2500.0,0.0,600,1118,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1841,5,36,49,1,60,44.0,8000.0,0.0,400,428,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1842,20,36,35,1,75,175.0,12000.0,0.0,1500,1700,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1843,4,18,29,1,75,,0.0,0.0,175,225,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1847,18,60,49,1,35,117.0,4000.0,0.0,1000,1057,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1848,15,48,32,1,60,140.0,3500.0,0.0,795,1458,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1849,0,36,29,2,45,157.0,8000.0,0.0,600,1314,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1850,22,36,50,1,135,,24000.0,0.0,500,800,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1851,8,60,24,1,35,,0.0,0.0,900,996,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1852,20,36,51,2,75,228.0,4000.0,0.0,1200,1620,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1853,3,48,22,1,35,50.0,0.0,0.0,1100,1382,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1854,5,36,54,1,45,300.0,0.0,0.0,800,1180,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1856,5,18,31,1,75,153.0,5000.0,0.0,800,1615,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1857,15,48,43,1,60,100.0,18000.0,0.0,2500,2976,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1858,0,36,28,1,45,142.0,8000.0,4000.0,900,1888,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1863,1,48,27,1,76,160.0,0.0,0.0,1700,1985,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1868,17,60,32,1,75,200.0,6000.0,0.0,1300,1682,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1870,22,36,40,1,75,126.0,0.0,0.0,1000,1688,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1875,0,24,38,1,75,87.0,3000.0,0.0,500,1214,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1879,3,60,58,2,45,150.0,10000.0,0.0,1000,1000,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1883,3,60,35,1,60,104.0,5000.0,0.0,1000,1317,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1885,2,60,45,1,88,129.0,0.0,0.0,850,1044,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1886,22,60,40,1,91,160.0,7000.0,0.0,1600,1700,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1887,0,36,26,1,95,198.0,0.0,0.0,575,650,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1889,20,60,44,1,91,162.0,3000.0,0.0,1500,1519,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1890,20,60,34,1,75,61.0,1500.0,700.0,800,1177,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1891,35,60,54,1,75,156.0,0.0,0.0,950,1164,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1893,6,60,29,1,45,95.0,2500.0,0.0,1250,1490,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1895,5,48,33,1,75,158.0,4000.0,1100.0,1250,1550,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1896,8,60,24,1,35,110.0,0.0,0.0,1250,1500,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1901,10,60,31,1,45,125.0,0.0,0.0,1200,1682,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1903,17,60,51,1,35,155.0,3000.0,0.0,1250,1668,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1906,20,12,43,1,90,,3000.0,0.0,500,1909,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1910,10,48,36,1,75,82.0,3000.0,0.0,1000,1400,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1911,7,36,51,1,75,100.0,12000.0,0.0,1000,1300,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1913,0,18,22,1,35,150.0,0.0,0.0,175,475,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1914,6,36,23,1,45,117.0,3000.0,50.0,600,940,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1915,15,12,46,1,45,265.0,7000.0,0.0,400,1127,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1916,1,36,27,1,55,100.0,0.0,0.0,1000,1300,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1917,13,36,51,2,45,382.0,5000.0,1000.0,1400,2438,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1922,35,48,50,1,35,100.0,12000.0,0.0,800,1161,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1923,10,60,47,1,60,85.0,15000.0,0.0,1500,1813,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1927,28,24,53,1,75,110.0,3500.0,0.0,500,788,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1928,2,36,40,1,105,144.0,6000.0,0.0,2000,2532,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1930,1,48,36,1,60,75.0,5500.0,0.0,1085,1736,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1931,2,12,66,1,51,60.0,20000.0,0.0,500,1504,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1932,1,12,22,1,45,80.0,3500.0,0.0,200,1156,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1934,3,48,25,1,35,125.0,4000.0,0.0,1000,1301,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1935,30,24,51,2,45,,20000.0,0.0,1000,1588,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1939,6,60,46,1,82,217.0,0.0,0.0,1245,1503,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1942,15,6,41,1,93,175.0,20000.0,1000.0,500,1825,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1943,6,36,38,1,90,130.0,7000.0,300.0,800,960,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1944,4,60,26,1,35,130.0,3000.0,0.0,700,1504,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1948,0,36,40,1,75,126.0,8000.0,0.0,2000,2261,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1949,1,36,23,1,35,56.0,0.0,0.0,500,550,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1950,12,18,31,2,60,153.0,4500.0,400.0,600,1850,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1951,2,36,44,2,120,150.0,0.0,0.0,800,800,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1952,30,6,49,2,81,208.0,2000.0,0.0,800,1804,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1953,23,60,45,2,60,248.0,10000.0,0.0,1400,2099,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1955,18,36,33,1,75,68.0,9000.0,3000.0,850,1340,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1956,6,12,33,1,85,250.0,0.0,0.0,500,1500,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1957,10,12,48,1,75,165.0,4000.0,0.0,300,850,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1963,7,36,34,1,60,190.0,5000.0,0.0,600,848,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1965,3,48,37,1,45,110.0,10000.0,0.0,1700,2481,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1967,1,36,43,1,92,173.0,0.0,0.0,550,590,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1968,0,12,21,1,35,147.0,1500.0,0.0,350,350,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1970,2,60,34,1,91,160.0,0.0,0.0,1100,1378,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1977,20,60,46,1,35,108.0,8000.0,0.0,550,1106,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1980,4,60,26,2,35,155.0,4000.0,0.0,1350,1610,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1981,8,48,53,1,45,147.0,8000.0,700.0,750,797,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1984,7,60,52,1,35,112.0,4500.0,0.0,1350,1445,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1985,7,60,55,1,45,89.0,5000.0,0.0,1250,1455,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1986,0,48,44,1,75,120.0,4000.0,0.0,900,1204,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1987,5,60,37,1,75,145.0,3000.0,672.0,1300,1510,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1989,10,60,31,1,59,138.0,0.0,0.0,1600,1796,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1990,1,60,27,1,35,125.0,4000.0,1200.0,1500,1558,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1993,28,48,51,1,112,373.0,15000.0,0.0,1300,2093,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1996,1,42,38,1,75,174.0,8000.0,0.0,1300,1683,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1998,3,60,28,1,35,187.0,0.0,0.0,700,873,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1999,1,48,27,1,45,90.0,5000.0,0.0,350,1680,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2000,2,36,32,1,67,224.0,0.0,0.0,750,900,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2001,5,60,39,1,93,178.0,0.0,0.0,1100,1338,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2003,4,48,34,1,79,185.0,0.0,0.0,750,1431,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2006,15,36,51,2,45,160.0,15000.0,0.0,2000,3318,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2007,0,12,27,1,45,857.0,35000.0,0.0,1000,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2008,3,60,42,1,105,150.0,25000.0,0.0,1000,1338,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011,16,60,42,1,75,100.0,2000.0,0.0,1050,1490,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2012,14,36,32,1,87,120.0,0.0,0.0,550,750,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013,5,48,40,1,75,61.0,11000.0,770.0,1200,1483,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2017,8,60,32,1,75,118.0,3500.0,0.0,1350,1729,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2018,2,36,24,1,35,69.0,3000.0,0.0,600,1604,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2021,0,36,27,1,60,,0.0,0.0,600,900,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2024,0,48,47,1,60,,20000.0,0.0,1600,1856,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2028,12,36,30,1,35,59.0,0.0,0.0,600,1206,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2029,2,60,45,1,75,165.0,3000.0,0.0,900,1500,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2030,1,30,22,1,35,111.0,0.0,0.0,775,1100,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2032,3,36,20,1,45,50.0,1500.0,100.0,1000,1387,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2033,1,60,29,2,60,111.0,4000.0,2000.0,750,856,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2035,12,18,27,1,67,68.0,0.0,0.0,100,675,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2038,20,24,40,1,87,117.0,0.0,0.0,350,350,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2039,15,36,38,2,45,110.0,7000.0,0.0,450,550,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2040,8,36,52,1,60,65.0,5000.0,0.0,625,725,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2043,4,60,31,1,60,177.0,3000.0,0.0,1300,1409,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2044,13,60,50,1,45,90.0,3000.0,0.0,800,1268,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2045,4,60,32,1,35,150.0,0.0,0.0,700,2061,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2046,5,48,28,1,45,120.0,0.0,0.0,1100,1537,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2047,0,60,22,1,45,150.0,4000.0,0.0,1550,1657,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2048,7,36,31,1,45,180.0,9000.0,1600.0,700,1400,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2049,7,24,32,1,67,320.0,0.0,0.0,2000,3400,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2050,6,60,50,1,60,260.0,6000.0,0.0,1650,1800,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2051,0,36,60,1,60,140.0,3000.0,0.0,1000,2050,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2052,11,36,55,1,35,182.0,2000.0,0.0,500,1135,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2054,2,60,38,1,60,88.0,3500.0,500.0,1100,1263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2055,16,36,43,1,90,350.0,11000.0,0.0,600,2467,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2056,7,60,44,1,90,190.0,10000.0,0.0,1350,1527,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2057,2,60,30,2,52,70.0,0.0,0.0,950,1175,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2058,14,36,50,1,45,80.0,2500.0,0.0,600,1180,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2060,13,60,27,1,60,112.0,3000.0,1485.0,800,1200,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2062,8,36,30,1,71,112.0,8000.0,0.0,1000,1175,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2064,4,60,34,1,84,85.0,0.0,0.0,800,1293,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2065,17,48,34,1,60,162.0,3500.0,0.0,1250,1650,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2067,20,12,47,1,90,400.0,15000.0,1000.0,800,2335,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2068,6,12,60,1,90,700.0,28000.0,0.0,1350,1612,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2070,5,48,39,2,45,100.0,30000.0,0.0,1550,2294,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2071,12,36,41,1,35,100.0,0.0,0.0,500,1600,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2072,5,60,31,2,35,64.0,5000.0,0.0,400,824,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2073,1,36,27,1,45,124.0,,,1300,1636,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2074,40,24,60,1,45,80.0,7500.0,0.0,325,1365,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2076,4,60,37,1,75,,5000.0,900.0,500,1205,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2079,6,48,34,1,87,120.0,0.0,0.0,1150,1400,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2080,2,60,26,1,85,97.0,6000.0,0.0,1070,1172,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2081,2,48,30,1,75,180.0,4000.0,0.0,1500,2065,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2084,14,60,49,1,60,103.0,36000.0,0.0,1300,1648,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2089,4,60,27,1,45,53.0,2500.0,300.0,780,861,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2090,2,36,22,1,35,52.0,0.0,0.0,800,1762,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2091,6,60,38,1,90,145.0,3000.0,0.0,1800,2218,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2092,1,12,27,1,45,70.0,6000.0,5700.0,600,1628,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2094,20,36,48,1,75,303.0,8000.0,0.0,1000,1831,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2095,3,48,33,1,89,291.0,0.0,0.0,900,1041,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2096,0,18,20,1,35,180.0,4000.0,0.0,700,960,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2099,3,48,36,1,71,105.0,0.0,0.0,350,1526,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2100,4,36,27,1,60,94.0,12000.0,0.0,1000,1888,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2102,1,36,29,1,35,66.0,0.0,0.0,700,1018,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2104,2,36,29,1,35,70.0,0.0,0.0,300,850,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2105,7,60,39,1,90,142.0,6000.0,0.0,1300,1534,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2106,18,60,38,1,75,138.0,6000.0,0.0,1000,2018,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2108,9,36,43,1,90,142.0,24000.0,0.0,2500,2700,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2109,30,24,58,1,60,216.0,11000.0,0.0,983,1200,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2110,15,18,30,1,45,260.0,8000.0,1500.0,500,2071,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2113,12,36,51,1,74,139.0,0.0,0.0,600,690,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2116,2,48,32,1,60,167.0,2000.0,0.0,1450,1698,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2121,8,60,47,1,75,178.0,2500.0,0.0,1600,1661,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2122,14,36,33,1,60,92.0,7000.0,0.0,800,1115,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2123,7,30,29,1,35,250.0,3500.0,0.0,500,1634,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2125,14,60,30,1,45,120.0,6500.0,3000.0,760,895,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2126,6,36,28,1,45,89.0,5000.0,0.0,800,1054,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2127,5,48,55,1,90,41.0,30000.0,0.0,850,1344,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2128,29,60,52,1,60,212.0,2200.0,0.0,1250,1301,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2129,2,36,24,1,71,113.0,0.0,0.0,700,1338,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2130,32,36,52,1,63,180.0,0.0,0.0,1100,1489,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2131,12,60,34,1,75,172.0,10000.0,3900.0,1000,1568,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2133,5,48,53,1,60,50.0,0.0,0.0,650,869,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2136,9,60,32,1,75,160.0,2000.0,0.0,1200,1541,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2137,4,60,22,1,35,130.0,4000.0,0.0,750,997,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2139,1,24,55,1,60,184.0,15000.0,0.0,1600,4200,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2141,11,48,31,1,67,66.0,6200.0,0.0,1000,1541,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2143,4,36,45,2,60,98.0,2500.0,0.0,450,575,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2145,1,60,25,1,45,171.0,15000.0,0.0,550,2055,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2146,9,60,35,1,60,118.0,0.0,0.0,1000,1656,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2147,12,36,56,1,75,205.0,5500.0,1950.0,275,300,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2148,4,60,38,1,75,145.0,4500.0,0.0,1450,1657,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2151,12,48,31,1,35,117.0,4000.0,0.0,660,933,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2152,27,36,46,2,60,260.0,15000.0,8000.0,690,1242,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2158,2,48,37,1,50,148.0,0.0,0.0,700,1805,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2160,1,48,46,1,95,200.0,0.0,0.0,1420,1595,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2161,3,48,28,1,75,61.0,4000.0,50.0,1250,1484,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2162,3,60,58,1,75,150.0,5000.0,0.0,1100,2035,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2163,19,36,37,1,75,170.0,2500.0,0.0,950,1339,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2165,25,24,54,1,75,215.0,15000.0,0.0,1500,2070,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2166,8,60,34,1,81,60.0,0.0,0.0,600,1400,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2169,18,18,50,1,60,75.0,3000.0,0.0,280,434,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2171,13,36,61,1,60,120.0,2500.0,0.0,600,980,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2173,4,60,21,1,47,120.0,8000.0,0.0,2100,2100,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2175,25,48,44,1,75,250.0,20000.0,0.0,700,1100,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2177,6,60,31,2,45,94.0,0.0,0.0,500,1418,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2187,0,48,31,1,75,178.0,5000.0,0.0,1100,1487,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2188,3,12,57,1,45,150.0,19000.0,1408.0,550,800,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2190,4,60,26,1,35,60.0,0.0,0.0,600,710,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2191,5,48,32,1,75,110.0,9500.0,0.0,1195,1244,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2192,20,60,38,1,75,150.0,0.0,0.0,1150,1450,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2193,12,48,38,1,35,154.0,0.0,0.0,1300,2094,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2200,7,60,60,1,68,77.0,4000.0,0.0,800,1054,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2201,8,48,26,1,82,219.0,0.0,0.0,1400,1635,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2203,20,60,45,2,93,175.0,1500.0,0.0,1500,1645,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2205,18,60,35,1,75,179.0,7000.0,3200.0,1000,1455,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2206,4,60,28,1,35,185.0,0.0,0.0,1500,1797,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2207,14,60,29,1,60,210.0,8000.0,2500.0,1100,2050,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2208,0,60,25,1,53,77.0,0.0,0.0,870,920,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2209,30,36,52,1,45,33.0,3000.0,0.0,600,1011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2213,2,24,20,1,45,176.0,5000.0,0.0,700,1299,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2214,1,48,23,1,35,65.0,0.0,0.0,400,1195,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2215,1,60,35,1,83,76.0,10000.0,0.0,1000,1350,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2216,19,36,43,1,75,110.0,2000.0,300.0,700,1553,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2218,0,24,33,1,35,170.0,3000.0,0.0,600,1589,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2224,14,60,45,2,60,164.0,4000.0,0.0,1050,1383,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2229,1,60,35,1,45,100.0,0.0,0.0,1250,1400,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2231,30,48,59,1,45,150.0,4000.0,0.0,660,933,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2234,5,48,34,1,57,120.0,9000.0,0.0,950,1290,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2235,17,60,57,1,60,106.0,4000.0,0.0,870,979,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2236,14,48,46,1,60,100.0,,,800,1651,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2237,3,36,23,1,53,79.0,0.0,0.0,600,650,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
